id	label	description	url	x	y	cluster	weight<Links>	weight<Citations>	weight<Norm. citations>	score<Pub. year>	score<Citations>	score<Norm. citations>
2968	hajjaj (2018)	"<table><tr><td>Authors:</td><td>hajjaj, charaf; alami merrouni, ahmed; bouaichi, abdellatif; benhmida, mohammadi; sahnoun, smail; ghennioui, abdellatif; zitouni, houssain</td></tr><tr><td>Title:</td><td>evaluation, comparison and experimental validation of different pv power prediction models under semi-arid climate</td></tr><tr><td>Source:</td><td>energy conversion and management, 173</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1016/j.enconman.2018.07.094	0.3614	-0.208	27	5	15	2.3626	2018	15	2.3626
2970	arsalis (2018)	"<table><tr><td>Authors:</td><td>arsalis, alexandros; alexandrou, andreas n.; georghiou, george e.</td></tr><tr><td>Title:</td><td>thermoeconomic modeling of a completely autonomous, zero-emission photovoltaic system with hydrogen storage for residential applications</td></tr><tr><td>Source:</td><td>renewable energy, 126</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1016/j.renene.2018.03.060	1.2876	0.2555	3	3	10	1.5751	2018	10	1.5751
2971	drouiche (2018)	"<table><tr><td>Authors:</td><td>drouiche, imane; harrouni, samia; arab, amar hadj</td></tr><tr><td>Title:</td><td>a new approach for modelling the aging pv module upon experimental i–v curves by combining translation method and five-parameters model</td></tr><tr><td>Source:</td><td>electric power systems research, 163</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1016/j.epsr.2018.06.014	0.4121	-0.2014	17	2	8	1.2601	2018	8	1.2601
2974	klingler (2018)	"<table><tr><td>Authors:</td><td>klingler, anna lena; schuhmacher, florian</td></tr><tr><td>Title:</td><td>residential photovoltaic self-consumption: identifying representative household groups based on a cluster analysis of hourly smart-meter data</td></tr><tr><td>Source:</td><td>energy efficiency, 11</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1007/s12053-017-9554-z	-1.3408	-0.4631	20	2	4	0.63	2018	4	0.63
2977	zappa (2018)	"<table><tr><td>Authors:</td><td>zappa, william; van den broek, machteld</td></tr><tr><td>Title:</td><td>analysing the potential of integrating wind and solar power in europe using spatial optimisation under various scenarios</td></tr><tr><td>Source:</td><td>renewable and sustainable energy reviews, 94</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1016/j.rser.2018.05.071	-0.5312	1.2509	31	3	11	1.7326	2018	11	1.7326
2990	nadda (2018)	"<table><tr><td>Authors:</td><td>nadda, rahul; kumar, anil; maithani, rajesh</td></tr><tr><td>Title:</td><td>efficiency improvement of solar photovoltaic/solar air collectors by using impingement jets: a review</td></tr><tr><td>Source:</td><td>renewable and sustainable energy reviews, 93</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1016/j.rser.2018.05.025	0.3109	-0.2949	35	2	15	2.3626	2018	15	2.3626
2991	kanimozhi (2018)	"<table><tr><td>Authors:</td><td>kanimozhi, g.; harish kumar, none</td></tr><tr><td>Title:</td><td>modeling of solar cell under different conditions by ant lion optimizer with lambertw function</td></tr><tr><td>Source:</td><td>applied soft computing journal, 71</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1016/j.asoc.2018.06.025	0.4676	-0.107	2	2	22	3.4652	2018	22	3.4652
2994	rodríguez (2018)	"<table><tr><td>Authors:</td><td>rodríguez, fermín; fleetwood, alice; galarza, ainhoa; fontán, luis</td></tr><tr><td>Title:</td><td>predicting solar energy generation through artificial neural networks using weather forecasts for microgrid control</td></tr><tr><td>Source:</td><td>renewable energy, 126</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1016/j.renene.2018.03.070	-0.5029	0.0161	22	2	36	5.6703	2018	36	5.6703
3018	aly (2018a)	"<table><tr><td>Authors:</td><td>aly, shahzada pamir; barth, nicolas; ahzi, said</td></tr><tr><td>Title:</td><td>a three-dimensional finite element based dynamic thermal model of pv modules with an improved thermal network</td></tr><tr><td>Source:</td><td>proceedings of 2017 international renewable and sustainable energy conference, irsec 2017, nan</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1109/irsec.2017.8477421	0.1306	-0.2149	38	1	4	0.63	2018	4	0.63
3073	voyant (2018)	"<table><tr><td>Authors:</td><td>voyant, cyril; notton, gilles</td></tr><tr><td>Title:</td><td>solar irradiation nowcasting by stochastic persistence: a new parsimonious, simple and efficient forecasting tool</td></tr><tr><td>Source:</td><td>renewable and sustainable energy reviews, 92</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1016/j.rser.2018.04.116	-0.3194	0.3255	5	4	8	1.2601	2018	8	1.2601
3076	sossan (2018)	"<table><tr><td>Authors:</td><td>sossan, fabrizio; nespoli, lorenzo; medici, vasco; paolone, mario</td></tr><tr><td>Title:</td><td>unsupervised disaggregation of photovoltaic production from composite power flow measurements of heterogeneous prosumers</td></tr><tr><td>Source:</td><td>ieee transactions on industrial informatics, 14</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1109/tii.2018.2791932	-0.1577	0.1554	8	2	7	1.1026	2018	7	1.1026
3082	tossa (2018)	"<table><tr><td>Authors:</td><td>tossa, alain k.; soro, y. m.; coulibaly, y.; azoumah, y.; migan-dubois, anne; thiaw, l.; lishou, claude</td></tr><tr><td>Title:</td><td>artificial intelligence technique for estimating pv modules performance ratio under outdoor operating conditions</td></tr><tr><td>Source:</td><td>journal of renewable and sustainable energy, 10</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1063/1.5042217	0.2279	-0.0799	26	4	3	0.4725	2018	3	0.4725
3084	juarez (2018)	"<table><tr><td>Authors:</td><td>juarez, rafael tapia; fuerte-esquivel, claudio ruben; espinosa-juarez, elisa; sandoval, uriel</td></tr><tr><td>Title:</td><td>steady-state model of grid-connected photovoltaic generation for power flow analysis</td></tr><tr><td>Source:</td><td>ieee transactions on power systems, 33</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1109/tpwrs.2018.2817585	0.3725	-0.269	42	1	6	0.945	2018	6	0.945
3089	oneto (2018)	"<table><tr><td>Authors:</td><td>oneto, luca; laureri, federica; robba, michela; delfino, federico; anguita, davide</td></tr><tr><td>Title:</td><td>data-driven photovoltaic power production nowcasting and forecasting for polygeneration microgrids</td></tr><tr><td>Source:</td><td>ieee systems journal, 12</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1109/jsyst.2017.2688359	-0.1055	0.1834	12	2	9	1.4176	2018	9	1.4176
3097	yu (2018a)	"<table><tr><td>Authors:</td><td>yu, yunjun; cao, junfei; wan, xiaofeng; zeng, fanpeng; xin, jianbo; ji, qingzhao</td></tr><tr><td>Title:</td><td>comparison of short-term solar irradiance forecasting methods when weather conditions are complicated</td></tr><tr><td>Source:</td><td>journal of renewable and sustainable energy, 10</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1063/1.5041905	-0.3119	0.2238	23	3	3	0.4725	2018	3	0.4725
3101	abd elaziz (2018)	"<table><tr><td>Authors:</td><td>abd elaziz, mohamed; oliva, diego</td></tr><tr><td>Title:</td><td>parameter estimation of solar cells diode models by an improved opposition-based whale optimization algorithm</td></tr><tr><td>Source:</td><td>energy conversion and management, 171</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1016/j.enconman.2018.05.062	0.4029	-0.1397	2	9	43	6.7728	2018	43	6.7728
3106	gao (2018)	"<table><tr><td>Authors:</td><td>gao, xiankun; cui, yan; hu, jianjun; tahir, nadeem; xu, guangyin</td></tr><tr><td>Title:</td><td>performance comparison of exponential, lambert w function and special trans function based single diode solar cell models</td></tr><tr><td>Source:</td><td>energy conversion and management, 171</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1016/j.enconman.2018.06.106	0.4503	-0.1565	2	20	12	1.8901	2018	12	1.8901
3149	lamba (2018)	"<table><tr><td>Authors:</td><td>lamba, ravita; kaushik, s. c.</td></tr><tr><td>Title:</td><td>solar driven concentrated photovoltaic-thermoelectric hybrid system: numerical analysis and optimization</td></tr><tr><td>Source:</td><td>energy conversion and management, 170</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1016/j.enconman.2018.05.048	0.3876	-0.6579	11	2	18	2.8351	2018	18	2.8351
3151	fuentes-cortés (2018)	"<table><tr><td>Authors:</td><td>fuentes-cortés, luis fabiàn; flores-tlacuahuac, antonio</td></tr><tr><td>Title:</td><td>integration of distributed generation technologies on sustainable buildings</td></tr><tr><td>Source:</td><td>applied energy, 224</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1016/j.apenergy.2018.04.110	-0.7623	-0.2109	33	1	11	1.7326	2018	11	1.7326
3158	schopfer (2018)	"<table><tr><td>Authors:</td><td>schopfer, s.; tiefenbeck, v.; staake, t.</td></tr><tr><td>Title:</td><td>economic assessment of photovoltaic battery systems based on household load profiles</td></tr><tr><td>Source:</td><td>applied energy, 223</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1016/j.apenergy.2018.03.185	-1.3705	-0.4565	1	5	36	5.6703	2018	36	5.6703
3168	javier toledo (2018)	"<table><tr><td>Authors:</td><td>javier toledo, f.; blanes, jose m.; galiano, vicente</td></tr><tr><td>Title:</td><td>two-step linear least-squares method for photovoltaic single-diode model parameters extraction</td></tr><tr><td>Source:</td><td>ieee transactions on industrial electronics, 65</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1109/tie.2018.2793216	0.4588	-0.1234	2	1	16	2.5201	2018	16	2.5201
3171	zheng (2018)	"<table><tr><td>Authors:</td><td>zheng, yingying; jenkins, bryan m.; kornbluth, kurt; træholt, chresten</td></tr><tr><td>Title:</td><td>optimization under uncertainty of a biomass-integrated renewable energy microgrid with energy storage</td></tr><tr><td>Source:</td><td>renewable energy, 123</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1016/j.renene.2018.01.120	1.3258	0.2271	21	2	31	4.8827	2018	31	4.8827
3172	xingcai (2018)	"<table><tr><td>Authors:</td><td>xingcai, li; kun, niu</td></tr><tr><td>Title:</td><td>effectively predict the solar radiation transmittance of dusty photovoltaic panels through lambert-beer law</td></tr><tr><td>Source:</td><td>renewable energy, 123</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1016/j.renene.2018.02.046	-0.2515	0.3613	14	1	9	1.4176	2018	9	1.4176
3179	chen (2018a)	"<table><tr><td>Authors:</td><td>chen, yujie; sun, yize; meng, zhuo</td></tr><tr><td>Title:</td><td>an improved explicit double-diode model of solar cells: fitness verification and parameter extraction</td></tr><tr><td>Source:</td><td>energy conversion and management, 169</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1016/j.enconman.2018.05.035	0.3912	-0.1345	32	2	10	1.5751	2018	10	1.5751
3195	madi (2018)	"<table><tr><td>Authors:</td><td>madi, s.; kheldoun, a.</td></tr><tr><td>Title:</td><td>comparative energy analysis of photovoltaic module</td></tr><tr><td>Source:</td><td>iop conference series: earth and environmental science, 167</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1088/1755-1315/167/1/012037	0.5012	-0.0569	45	2	0	0	2018	0	0
3197	amely jumaat (2018)	"<table><tr><td>Authors:</td><td>amely jumaat, siti; crocker, flora; helmy abd wahab, mohd; hanis mohammad radzi, nur; fakri othman, muhammad</td></tr><tr><td>Title:</td><td>prediction of photovoltaic (pv) output using artificial neutral network (ann) based on ambient factors</td></tr><tr><td>Source:</td><td>journal of physics: conference series, 1049</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1088/1742-6596/1049/1/012088	-0.0863	-0.0077	24	1	1	0.1575	2018	1	0.1575
3213	ben cheikh el hocine (2018)	"<table><tr><td>Authors:</td><td>ben cheikh el hocine, h.; gama, a.; touafek, k.</td></tr><tr><td>Title:</td><td>the feasibility of new design of hybrid photovoltaic-thermal system–a theoretical approach</td></tr><tr><td>Source:</td><td>international journal of ambient energy, 39</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1080/01430750.2017.1318778	-0.4547	-0.4822	13	1	3	0.4725	2018	3	0.4725
3214	delgado (2018)	"<table><tr><td>Authors:</td><td>delgado, lubin; aristizábal, andrés julián</td></tr><tr><td>Title:</td><td>a method for modelling photovoltaic modules under non-standard conditions of solar radiation and ambient temperature in quibdó, colombia</td></tr><tr><td>Source:</td><td>international journal of ambient energy, 39</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1080/01430750.2017.1318781	0.2669	-0.1292	26	2	0	0	2018	0	0
3277	rosiek (2018)	"<table><tr><td>Authors:</td><td>rosiek, s.; alonso-montesinos, j.; batlles, f. j.</td></tr><tr><td>Title:</td><td>online 3-h forecasting of the power output from a bipv system using satellite observations and ann</td></tr><tr><td>Source:</td><td>international journal of electrical power and energy systems, 99</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1016/j.ijepes.2018.01.025	-0.2496	0.4203	12	1	11	1.7326	2018	11	1.7326
3287	dou (2018)	"<table><tr><td>Authors:</td><td>dou, chunxia; qi, hang; luo, wei; zhang, yamin</td></tr><tr><td>Title:</td><td>elman neural network based short-term photovoltaic power forecasting using association rules and kernel principal component analysis</td></tr><tr><td>Source:</td><td>journal of renewable and sustainable energy, 10</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1063/1.5022393	-0.069	0.1315	18	2	4	0.63	2018	4	0.63
3312	bashari (2018)	"<table><tr><td>Authors:</td><td>bashari, masoud; akbarzadeh-totonchi, mohammad reza</td></tr><tr><td>Title:</td><td>distributed prediction of solar farm status by probabilistic fuzzy opinion formation model</td></tr><tr><td>Source:</td><td>journal of renewable and sustainable energy, 10</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1063/1.5025620	-0.0609	0.1974	30	4	2	0.315	2018	2	0.315
3318	horváth (2018)	"<table><tr><td>Authors:</td><td>horváth, dóra; szabó, roland zs</td></tr><tr><td>Title:</td><td>evolution of photovoltaic business models: overcoming the main barriers of distributed energy deployment</td></tr><tr><td>Source:</td><td>renewable and sustainable energy reviews, 90</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1016/j.rser.2018.03.101	-1.3459	-0.5034	20	2	11	1.7326	2018	11	1.7326
3377	marzouq (2018)	"<table><tr><td>Authors:</td><td>marzouq, m.; bounoua, z.; mechaqrane, a.; fadili, h. e.; lakhliai, z.; zenkouar, k.</td></tr><tr><td>Title:</td><td>ann-based modelling and prediction of daily global solar irradiation using commonly measured meteorological parameters</td></tr><tr><td>Source:</td><td>iop conference series: earth and environmental science, 161</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1088/1755-1315/161/1/012017	-0.2636	0.3703	14	1	0	0	2018	0	0
3404	tomar (2018)	"<table><tr><td>Authors:</td><td>tomar, vivek; tiwari, g. n.; bhatti, t. s.; norton, brian</td></tr><tr><td>Title:</td><td>thermal modeling and experimental evaluation of five different photovoltaic modules integrated on prototype test cells with and without water flow</td></tr><tr><td>Source:</td><td>energy conversion and management, 165</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1016/j.enconman.2018.03.039	0.8201	-0.5174	29	1	12	1.8901	2018	12	1.8901
3415	maleki (2018)	"<table><tr><td>Authors:</td><td>maleki, akbar</td></tr><tr><td>Title:</td><td>modeling and optimum design of an off-grid pv/wt/fc/diesel hybrid system considering different fuel prices</td></tr><tr><td>Source:</td><td>international journal of low-carbon technologies, 13</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1093/ijlct/cty006	1.0581	0.1235	4	3	27	4.2527	2018	27	4.2527
3444	djeriou (2018)	"<table><tr><td>Authors:</td><td>djeriou, salim; kheldoun, aissa; mellit, adel</td></tr><tr><td>Title:</td><td>efficiency improvement in induction motor-driven solar water pumping system using golden section search algorithm</td></tr><tr><td>Source:</td><td>arabian journal for science and engineering, 43</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1007/s13369-017-2972-6	0.6218	-0.299	6	2	3	0.4725	2018	3	0.4725
